condition,molecule,label,potential,boundary,density_mode,initial_density_g_cm3,ensemble,temperature_K,pressure_kPa,molecules,frames,production_ps,angular_kl_nats,msd_final_nm2,measured_temperature_K,measured_temperature_K_block_se,potential_kJ_mol_molecule,potential_kJ_mol_molecule_block_se,density_g_cm3,density_g_cm3_block_se,fcc_order,fcc_order_block_se,polar_order,polar_order_block_se,nematic_order,nematic_order_block_se,multipolar_order,multipolar_order_block_se,local_q6,local_q6_block_se,nearest_neighbor_nm,nearest_neighbor_nm_block_se,rotation_c2,rotation_c2_block_se,wall_kJ_mol_molecule,wall_kJ_mol_molecule_block_se,intermolecular_kJ_mol_molecule,intermolecular_kJ_mol_molecule_block_se,a1_squared,a1_squared_block_se,a2_squared,a2_squared_block_se,a3_squared,a3_squared_block_se,a4_squared,a4_squared_block_se,a5_squared,a5_squared_block_se,a6_squared,a6_squared_block_se,msd_slope_proxy_nm2_ps,cv_fluct_J_mol_K,cp_fluct_J_mol_K,compressibility_fluct_kPa_inv,expansion_fluct_K_inv
ethylene_glycol_lj_p01_t01,ethylene_glycol,Ethylene glycol-inspired,lj,periodic,reference,1.1135000000000002,npt,300.0,101.325,32,40,2.0,0.12821900550220672,0.018041348088306645,251.78889529476155,14.50224617864495,-21.17771815004677,0.7733804315988148,1.0375486277845891,0.029510779998081046,0.5476972079018145,0.08548874347941339,0.12902333232537294,0.013208649245179055,0.12629831453228077,0.010403210073550183,0.0721549434071316,0.004852513815317601,0.428055086252413,0.024916136077011306,0.45290870382425863,0.0009677826166576336,0.10076447512078594,0.10396745819290279,0.0,0.0,-21.17771815004677,0.7733804315988148,-0.012228185506005866,0.004092787531588796,-0.005031728081947806,0.004107531268841225,0.001872607893028825,0.0015375702836677501,0.0003993483654895657,0.0006247957322006627,0.005434166658654998,0.004586682033352737,0.000622096309576622,0.002979478527448643,0.0016589395591228297,,162.01570020084472,2.214895036032059e-06,0.004306444803929073
ethylene_glycol_lj_p01_t02,ethylene_glycol,Ethylene glycol-inspired,lj,periodic,reference,1.1135000000000002,npt,600.0,101.325,32,40,2.0,0.09108027256492207,0.19479224316529084,540.3820784676225,25.34483962445133,-11.763592006154543,1.230832586373806,0.63892263684896,0.06440842639964967,0.0870411518103121,0.035442135184003236,0.21874716411315848,0.01508278034908798,0.12613662490247068,0.014983886236202303,0.08378099304395643,0.0035824805826436793,0.2883699246841676,0.00525397028557017,0.46499703937546377,0.006637902968014362,0.07557340400089833,0.03749080922334114,0.0,0.0,-11.763592006154543,1.230832586373806,0.02207437688814341,0.00677113617110411,-0.008076419812046518,0.004389695606850005,-0.0031954021345161495,0.004392731869406544,-0.002875220963791157,0.001959603858843925,0.002466348847667403,0.0022974210125736795,-0.0015166653319602353,0.002312403897791738,0.018925844355331973,,107.85031880717175,2.164265822779254e-05,0.005944533337816965
ethylene_glycol_coulomb_wca_p01_t00,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,180.0,101.325,32,40,2.0,0.4946626039327618,0.011482103418241477,142.510964348177,5.904982055880213,-2.9799636701905,0.056757125349611984,0.8797429438720583,0.038836954095153385,0.684066506102109,0.04850689348526939,0.4820159005528664,0.08063491888409888,0.2880103982581993,0.06095462270591853,0.22901291995242726,0.03998358423084753,0.46373053442017953,0.018846859658599717,0.4808205544438529,0.0010920826208504538,0.11246571664516507,0.09909036473229328,0.0,0.0,-2.9799636701905,0.056757125349611984,0.23053083977522676,0.0740559083995697,0.0746610797858314,0.03309719160713081,0.021581960008126917,0.005146606927599252,0.0034507637088958113,0.007004704285899936,-0.005750920010194109,0.0022951168780097632,0.00018982147956718605,0.001084659031239602,0.000730385649134353,,17.661874256832657,9.318700150798845e-06,0.002720446783140882
ethylene_glycol_coulomb_wca_p01_t01,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,300.0,101.325,32,40,2.0,0.16419149067251473,0.07297197420784093,261.3822064521299,9.270341068541796,-1.7891278195170344,0.15322340173892546,0.6420854625656939,0.04804305789010199,0.18957654604727509,0.0681554507089202,0.2976471199690411,0.06766316670742718,0.17179511278146198,0.01603796445799251,0.13173357974970715,0.02555053297451126,0.3262512820119906,0.01406893386217088,0.4916717466721229,0.00516866917268482,0.1013288169188074,0.07986712509272408,0.0,0.0,-1.7891278195170344,0.15322340173892546,0.07880670786160504,0.04369036118216837,0.00980492760426647,0.005209396446341154,0.0050309559091424065,0.0071477091765843395,0.004288949457718167,0.00170169670717034,-0.0008560917789254402,0.001620643797954245,-0.001483073995825078,0.0010010785530102512,0.005943883482668858,,18.297007207351502,2.4157036910887123e-05,0.0026257363248347525
ethylene_glycol_coulomb_wca_p01_t02,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,600.0,101.325,32,40,2.0,0.10309401982087527,0.29542544764610956,562.2793570201485,20.16973949060777,-0.2721730824491715,0.14899610603927552,0.2891622478812889,0.03830148734566192,0.028411858550213713,0.0037271226608744904,0.20004441963471234,0.022936669340353093,0.14784763959552927,0.018361927348524324,0.08322192394271233,0.011121831416622,0.2705879840348844,0.004180127099166985,0.5336637101256079,0.012358916805436623,0.07492950508182285,0.055410876380562156,0.0,0.0,-0.2721730824491715,0.14899610603927552,0.016250357373135266,0.011101783747806562,0.001990411351876623,0.00890137535917558,-0.0007828861835744279,0.0021730700303398444,-0.0024678632624470934,0.00326359103630751,0.002021426171571742,0.0038246275960094425,-0.0015592191506013432,0.0017448250914526586,0.028062553578586658,,15.253168363876943,8.319555608965469e-05,0.000615908798151323
ethylene_glycol_wca_p01_t00,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,180.0,101.325,32,40,2.0,0.12722774672558695,0.010623918471515462,142.57488667649656,13.522004663792945,0.9127591708675027,0.11106526949823023,0.8670457167566219,0.040857328753414746,0.7030446486737963,0.045666612534344384,0.1395005378338044,0.022827947385740226,0.1478026090197031,0.016424647809714265,0.0775562159399223,0.003672616336869717,0.47412424993782737,0.01727175995171368,0.48145241206724776,0.0013826503707437584,0.07551170932975508,0.11863358662149781,0.0,0.0,0.9127591708675027,0.11106526949823023,-0.008729443599437722,0.007299195185376295,0.0020889450522762606,0.0068799363774868375,-0.0027479363253288666,0.005191378540032801,-0.0009070918882062931,0.003501662204340228,0.002094527477046724,0.004657551048612759,0.0033377344811952314,0.005394260879119081,0.0006298440614718584,,35.44527443842826,1.071702539617161e-05,0.0029408703793135354
ethylene_glycol_wca_p01_t01,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,300.0,101.325,32,40,2.0,0.11529700831929736,0.057501180432213854,265.10571158956157,6.364596664325299,0.924267634563148,0.05282769193809035,0.6689731646039296,0.03416759884154197,0.2326005449911805,0.07923132174036696,0.13691341406285648,0.006159518280934818,0.13155797151383353,0.016962662535961,0.06627067687198272,0.006289800882368795,0.3326697728430127,0.020062507750873145,0.484703366639588,0.0023066932215183825,0.06629849654606515,0.07178632397162735,0.0,0.0,0.924267634563148,0.05282769193809035,-0.011388656559683363,0.0021861211662716393,-0.0016777943420341911,0.005381258677513253,-0.0033013845659882286,0.0024702145422287733,-0.0014948261059174453,0.004074638010940449,-0.0010562379667609402,0.004004959143997863,0.002605590866535114,0.0016501466261446768,0.004804692664329269,,7.294620138229075,1.0645366375409229e-05,-0.0013461879255183833
ethylene_glycol_wca_p01_t02,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,600.0,101.325,32,40,2.0,0.0824836663955271,0.36247639558559297,550.967561393389,15.9526419739357,0.6187108696904033,0.09207059555993793,0.3836172828150263,0.03810628317282979,0.028363581678156308,0.0031775946256003156,0.1612115228806078,0.02307213648431571,0.15211819118346384,0.017192558069160577,0.07265628160964481,0.01230906093841066,0.2802145423395617,0.0036498772113407177,0.5140024150560103,0.0059370964073062185,0.025203854318106334,0.05237617167449782,0.0,0.0,0.6187108696904033,0.09207059555993793,-0.0019709008443464402,0.008373086238571682,0.004225321217366047,0.00638373962257948,-0.0008916758728202972,0.0054979316782057695,-0.005747476972944316,0.0027820242483452425,0.004638005438720466,0.0012854797126029681,-0.0010427256884288384,0.0012539999335901783,0.0416594353612287,,9.12297857797948,3.59187791627637e-05,0.0008969460719492736
ethylene_glycol_coulomb_lj_p02_t00,ethylene_glycol,Ethylene glycol-inspired,coulomb_lj,periodic,reference,1.1135000000000002,npt,180.0,1000.0,32,40,2.0,0.3512226032486686,0.0020333286002362596,166.77520763137127,9.189221191462364,-30.013210172200367,0.1680991090372627,1.1918308274255884,0.002485999536671923,0.8621645519339513,0.00493425887053385,0.3101408052407312,0.017979607494536445,0.10995831746438964,0.011371817443317953,0.13336146476666363,0.009721194199142049,0.5325443032957439,0.0017551130334433872,0.45550748724608703,0.00034261081462044074,0.3409812070354506,0.11273961480502921,0.0,0.0,-30.013210172200367,0.1680991090372627,0.06870627949818033,0.011751684963379652,-0.013772311364352124,0.0039134471575935316,0.016424780214220218,0.0066431068458690816,0.0015077583309517687,0.00567135040548872,0.006346724650850679,0.0023471853229092405,-0.00027277980243951074,0.0021425515462292414,-3.629787920575013e-05,,56.92400492527546,1.624832995221496e-07,-0.00018590342954506262
ethylene_glycol_coulomb_lj_p02_t01,ethylene_glycol,Ethylene glycol-inspired,coulomb_lj,periodic,reference,1.1135000000000002,npt,300.0,1000.0,32,40,2.0,0.19787011840385949,0.007149933017850741,254.84602042972847,13.6411445173709,-27.047671741377847,0.6631442267500677,1.1246897566913308,0.017114968413986513,0.7410449871613378,0.04786329927499885,0.26592607944253494,0.021658824668283633,0.14778323369696683,0.013589540934173994,0.11022275185474603,0.009824993356487047,0.4859551703838599,0.018272035339390074,0.4525078834035231,0.0010983965758326099,0.10903838392800953,0.07582326284847063,0.0,0.0,-27.047671741377847,0.6631442267500677,0.04269066819476651,0.012708336126764495,-0.0011576089669613385,0.004469926017523361,0.0031753066505404723,0.0030160617999958864,0.003390566102076286,0.007196510129274853,-0.0023023748873635297,0.0015841169486664694,0.001862651289806397,0.001687127127582088,0.0003405977012991325,,115.3230743375607,6.521821675072236e-07,0.0017857933450923847
ethylene_glycol_coulomb_lj_p02_t02,ethylene_glycol,Ethylene glycol-inspired,coulomb_lj,periodic,reference,1.1135000000000002,npt,600.0,1000.0,32,40,2.0,0.10794032386684657,0.07768721295447749,488.3813809117326,14.364008329904188,-17.88455434001639,1.2311624385776505,0.8428593590104247,0.051640510194343625,0.1574370531616219,0.09225728597886695,0.17749895846268773,0.02040718231994002,0.11130933414961108,0.006511359402439185,0.071332011261344,0.008154464300638783,0.33188715059061247,0.01410547491885793,0.45443414088100925,0.003140791837756138,0.055036060761665326,0.05686510967450042,0.0,0.0,-17.88455434001639,1.2311624385776505,0.005832696847557011,0.006228206783760865,-0.01276262439460244,0.001519641324533234,0.0016236805052815399,0.0029189989855640734,-0.002291282491309121,0.003481735315622928,-0.0001496934937454869,0.0025571987709941553,-0.0006647674183252298,0.0012290151692722112,0.006104100055605726,,97.46958675001767,5.901859211360724e-06,0.0032475973051756105
ethylene_glycol_lj_p02_t00,ethylene_glycol,Ethylene glycol-inspired,lj,periodic,reference,1.1135000000000002,npt,180.0,1000.0,32,40,2.0,0.22307819534524695,0.0036365495532788322,158.6798922561772,3.802680766932681,-25.80787264414883,0.0695389950085515,1.1871363025736874,0.0023727004142849264,0.8680848928811546,0.006399827608982488,0.12521690730348628,0.027592931453191017,0.08593774986523404,0.010241780549132537,0.07572438910727633,0.0020689837001017517,0.5342690555706688,0.001668101567630875,0.45387889797321285,0.00045305891148460795,0.2019304808512949,0.10002467674790284,0.0,0.0,-25.80787264414883,0.0695389950085515,-0.013016280765010286,0.007776102074778744,-0.0196350446180475,0.0018753712636725044,-0.005886373164877428,0.004799442807533541,0.01559439846980804,0.005288006441944604,0.0015404403124373107,0.0012478392018670833,0.005076518123126728,0.0035395643039218957,0.00010208745503894507,,12.150496389852105,1.6446858140783284e-07,2.7721188672221033e-05
ethylene_glycol_lj_p02_t01,ethylene_glycol,Ethylene glycol-inspired,lj,periodic,reference,1.1135000000000002,npt,300.0,1000.0,32,40,2.0,0.122330349877889,0.006151055118974756,238.7403733762451,12.284825575484662,-22.760734838473784,0.6422323622793611,1.1011898181711324,0.019605974225812013,0.7141238568524038,0.041886724777227456,0.1781863080009533,0.027092888831075985,0.11826486970773117,0.01076819985718444,0.07537676007707357,0.004297851398255775,0.4757802658408135,0.016767320486278974,0.453501473741272,0.0009783965154514618,0.10845631006238668,0.11307283508914676,0.0,0.0,-22.760734838473784,0.6422323622793611,0.0041064830032054925,0.010532286995051477,-0.009495334531844143,0.002794744535877113,-0.002630786196056987,0.003576546993349347,0.006456003376056507,0.003956479189948809,-0.001291621799215007,0.0033140961725689317,-0.00039939133979090323,0.0026740945952940165,5.0376546047799974e-05,,104.830883301381,8.946726148874011e-07,0.0019261058742915205
ethylene_glycol_lj_p02_t02,ethylene_glycol,Ethylene glycol-inspired,lj,periodic,reference,1.1135000000000002,npt,600.0,1000.0,32,40,2.0,0.09612865059822036,0.1302198629123148,497.7325802251813,23.757067747425303,-15.020855018387655,1.1206503215762385,0.8029418159659751,0.054578256065505516,0.1595460500564013,0.05879434291130696,0.1647371840733302,0.01139697286226377,0.15354541209156586,0.010020856439466203,0.07432483016366401,0.0077265241831541605,0.3189070143876063,0.015340959393577196,0.45799413392846133,0.003505550537608492,0.050173041241154445,0.055934912522154295,0.0,0.0,-15.020855018387655,1.1206503215762385,-0.0010188635919515937,0.0035692120929346053,0.0024453241269498847,0.004752491284327738,-0.0006463537968904732,0.0031680481587014614,0.0018468802301850578,0.0034488419521205315,-0.0035162487418959735,0.0029687541805377003,-0.0018760513673522715,0.001737470208094505,0.013711262299989565,,100.27784491372036,8.30746647206309e-06,0.003986990550847432
ethylene_glycol_coulomb_wca_p02_t00,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,180.0,1000.0,32,40,2.0,0.27696962309046214,0.014522533702673814,140.20981738627012,8.824545664118617,-2.981891823960632,0.06459010975022833,0.8784010163107323,0.03382462601199762,0.6081148698180951,0.05057937326071549,0.3433091062390331,0.03733955815080437,0.16138073554093876,0.031581641190675025,0.13777568568714021,0.020210901590826825,0.4419412222555629,0.018557769306739733,0.4791457618568241,0.003061016605902953,0.14039399606835276,0.15332573028686966,0.0,0.0,-2.981891823960632,0.06459010975022833,0.0950434043368987,0.028051202788272677,0.004895294498029699,0.01059554852435011,-0.001023897418412403,0.0023067417760776,-0.001500183749149259,0.0033944312276620444,-0.0017299661337926101,0.0055434261294050905,-0.0013957657691154879,0.0011883734904585585,0.0003165910804185049,,12.158546097466244,7.386483948177604e-06,0.0009835866869326874
ethylene_glycol_coulomb_wca_p02_t01,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,300.0,1000.0,32,40,2.0,0.13106666043133705,0.10904560973686375,243.34135255686138,18.789616151948586,-1.8984485936377495,0.1752905656301931,0.5794058712395485,0.05364747080892892,0.1307495917124201,0.05209846965744276,0.17422497791543406,0.027185982693838002,0.15861011198604594,0.011456129605614944,0.07599093056278294,0.007452297628821257,0.30784385070952236,0.011047520937365704,0.49219037106055313,0.004497179340549355,0.0901817722895567,0.09445681330111491,0.0,0.0,-1.8984485936377495,0.1752905656301931,0.003143928205240505,0.009580329345867462,0.004065092106722187,0.0036244243383553865,-0.005890835344924949,0.0015706195422259164,0.0030998323612283414,0.0018136885101568477,0.0015580720015328652,0.002923406019904949,0.004368922231034267,0.0012376892893230876,0.012004819565415483,,45.365466862199874,3.83142570705384e-05,0.006995566309888429
ethylene_glycol_coulomb_wca_p02_t02,ethylene_glycol,Ethylene glycol-inspired,coulomb_wca,periodic,reference,1.1135000000000002,npt,600.0,1000.0,32,40,2.0,0.11067547432458975,0.26313311600479644,536.6617888654322,14.65166586042111,-0.40936950608129336,0.2366042789112392,0.3558561799673229,0.027385181767692283,0.04729806697832136,0.005396021713075384,0.18329648327711862,0.029542827615984427,0.16250159982508589,0.02317097808903186,0.08189048945044114,0.004259184173199185,0.2647401142267525,0.0024679962399610593,0.5138929126631016,0.002169256697054624,0.0798321668794479,0.03671095242593605,0.0,0.0,-0.40936950608129336,0.2366042789112392,0.008328877822314553,0.01190757347103726,0.006683599380915185,0.006016604668987361,-0.0023336732739349386,0.0025550669781038444,0.001476044865652813,0.0023547693637689096,-0.003528375899625505,0.0013026546927910696,-0.002928753012672299,0.0024601365592010712,0.02121342079204845,,11.255442458742188,2.616746770597696e-05,0.0005744206565245029
ethylene_glycol_wca_p02_t00,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,180.0,1000.0,32,40,2.0,0.14142176661751857,0.013565276439844372,139.45440526993642,4.6474039439956565,1.000204536318779,0.16775871649912152,0.871687227289917,0.035637181359072616,0.6800078106058776,0.025930637740936378,0.11096291497344965,0.018350703974625994,0.14685955890763658,0.02867929376796591,0.05535171986081329,0.01557134571511087,0.4667018705761074,0.01123266982184991,0.4812862152450827,0.0024764164485850467,0.147295548972523,0.08792725085885265,0.0,0.0,1.000204536318779,0.16775871649912152,-0.017645666057109117,0.004450983562038165,-6.224889247006919e-05,0.009672960258258366,4.449438152407462e-05,0.0029518592924289485,-0.0030263834079764856,0.004701173386439224,0.0017043016389086986,0.0028390596865512214,-0.003125266807833693,0.0016195724792377668,0.0005486373651043472,,7.857959877062705,8.19958268836626e-06,-0.0009474985741569081
ethylene_glycol_wca_p02_t01,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,300.0,1000.0,32,40,2.0,0.11772724367311677,0.08279138377271422,237.82642813059792,17.53817978949482,0.782662778859958,0.09968279942051327,0.6443305921847697,0.036945604624822805,0.13998504220270153,0.03978030384937156,0.16397554290206778,0.023284911326394493,0.13004843910255812,0.017091803400037506,0.07962734543320786,0.009515483355415088,0.3227117103146993,0.010514761116186606,0.4872909779505662,0.003514567761463249,0.0499309866385848,0.082067637844125,0.0,0.0,0.782662778859958,0.09968279942051327,0.00011385524794021033,0.008645046500154048,-0.0010516343542815085,0.008497859833292477,-0.0015526957033567307,0.005080641660150267,-0.001031943296703243,0.0029435953401170134,0.0018993665441854129,0.0010968299318297279,0.0017452574927236727,0.0019650925866812655,0.007915994519053834,,15.4996748567975,1.338657396554588e-05,0.002047376358133995
ethylene_glycol_wca_p02_t02,ethylene_glycol,Ethylene glycol-inspired,wca,periodic,reference,1.1135000000000002,npt,600.0,1000.0,32,40,2.0,0.11869750283210975,0.2642060336182411,526.9419391994363,27.724335458918063,0.7597418772988022,0.12247096905075419,0.470625431529516,0.02070730184313858,0.04319993892246929,0.005320357240774913,0.13769296363682335,0.01801443356660408,0.14231294381190712,0.007193665475491661,0.07613678110021897,0.002639756329731056,0.27804133895176875,0.004827508656800579,0.5004896096179353,0.005211415833089257,0.03247468565318967,0.0641608997612322,0.0,0.0,0.7597418772988022,0.12247096905075419,-0.010562238222590423,0.005230953588012322,-0.002992025733148321,0.0032973814723067426,0.008530493494540636,0.002677926309943749,-0.0002078227118964441,0.004301170591979219,-0.0005994505998631252,0.0023245441004973674,0.0020575083072599523,0.0019700552630569843,0.029168889945745912,,12.157460460125588,5.9731347232867294e-06,0.0006487612696075773
dmso_coulomb_lj_p00_t00,dmso,DMSO-inspired,coulomb_lj,periodic,reference,1.0999999999999999,npt,180.0,10.0,32,40,2.0,0.25484065057424654,0.003396542780947926,192.6640576781453,7.843528016167668,-43.7061328515327,0.19629815432837205,1.2607862758520665,0.00986541711812901,0.892769799557847,0.00478386325245592,0.19610400924800253,0.008395181785890835,0.09035733506960508,0.008962273833422348,0.07888566563976782,0.004988935651344839,0.5415192179872609,0.0014489845451608491,0.48579410883917823,0.0008439678971996876,0.34578917298833717,0.11223479498419857,0.0,0.0,-43.7061328515327,0.19629815432837205,0.008393592152348495,0.003259744088484044,-0.019923030727775192,0.0021832944588108987,-0.004281969658383708,0.0040183101027451845,0.011866519445668397,0.009217774162483981,-0.002234200422079686,0.0028042966721337818,0.007103804992695301,0.006359964092823649,1.417071688124965e-05,,30.073341567732964,5.528730088639989e-07,0.0003812814084321062
dmso_coulomb_lj_p00_t01,dmso,DMSO-inspired,coulomb_lj,periodic,reference,1.0999999999999999,npt,300.0,10.0,32,40,2.0,0.36792081306794633,0.004702228389435727,282.05522638741843,14.471490310394794,-40.571297024181185,0.49025291610699145,1.2122918860918237,0.008587967300012387,0.8351271280052932,0.009826003064847445,0.368370044975172,0.019565774179063144,0.14505861263011083,0.006560782493921263,0.15469473332196018,0.008465158407132614,0.5224661702091075,0.003830671257209298,0.4839857073897932,0.0004880532413275682,0.3913799541292081,0.10041199819800077,0.0,0.0,-40.571297024181185,0.49025291610699145,0.11203736348030406,0.015472243426981272,-0.001556080244582635,0.0021463633914538625,-0.0002885080684281352,0.003592781803197239,0.01320610986698573,0.006390230735536334,0.0035533054654821234,0.0038276060812268814,0.0022562938948935646,0.0022778614065775402,0.00028963444981765994,,87.10014242366078,2.171181214097214e-07,0.0004799753300429158
dmso_coulomb_lj_p00_t02,dmso,DMSO-inspired,coulomb_lj,periodic,reference,1.0999999999999999,npt,600.0,10.0,32,40,2.0,0.21242787870914387,0.016606983596064096,528.2730592132569,14.330410921493762,-33.25259117132399,1.0517565195544885,1.0934816148100104,0.029902397954030595,0.64448493922954,0.061469521750629794,0.33899289879248873,0.019055223633028747,0.14136069653303335,0.012146763863995096,0.14496560306285816,0.009278666935905247,0.4496634535771301,0.02298955621227252,0.4808215287668135,0.0011732580328299574,0.06816061564390749,0.08370775212248464,0.0,0.0,-33.25259117132399,1.0517565195544885,0.09183895702891841,0.014547788329357717,-0.0007134913275885195,0.005334903819054357,6.493719913434997e-05,0.006605999055637632,0.009414805723761254,0.0067512446019586175,0.003171325513109078,0.0016992999507134852,0.001822831237434418,0.003923222349975934,0.0006236596480036932,,69.9040598654956,1.2721839435048231e-06,0.001231550530127973
dmso_lj_p00_t00,dmso,DMSO-inspired,lj,periodic,reference,1.0999999999999999,npt,180.0,10.0,32,40,2.0,0.2474034990437933,0.0034054289412777192,164.40553864129478,4.579746050482347,-29.639939358139507,0.16524768472545148,1.2152355197440923,0.009916843288392804,0.8572823288620681,0.003361120580234595,0.17786369802497307,0.02837952269798657,0.10669732826378482,0.0030538089057406243,0.07148647476156174,0.012644289802747845,0.5327154903574435,0.0017196468722508835,0.48664447280293494,0.001520536278378174,0.27766435185733374,0.10845425520213689,0.0,0.0,-29.639939358139507,0.16524768472545148,0.004147751395850748,0.010735359201364847,-0.015567280580395831,0.0011100412597832897,-0.004084459719091773,0.006003096987386406,0.00839719567166329,0.005491649980397138,-0.0014445472223145223,0.00182237067959889,0.005017317877641455,0.002583774239007926,-5.3989164189047904e-05,,10.351494276273867,5.970312577102846e-07,0.0005494059909223699
dmso_lj_p00_t01,dmso,DMSO-inspired,lj,periodic,reference,1.0999999999999999,npt,300.0,10.0,32,40,2.0,0.15005132965128004,0.0055918126767975675,259.12264295695906,16.639718956278436,-26.751293228282442,0.6429637767492047,1.1523799603333837,0.016581929126436724,0.7823232474908146,0.01564746993184383,0.1410022177261392,0.028579298696704277,0.1044926718678065,0.011895034480483926,0.062341899676907175,0.005494268658080273,0.5074053554533229,0.00538783387353342,0.48598247998765454,0.0010138434061850554,0.1176286506520539,0.1201031965613049,0.0,0.0,-26.751293228282442,0.6429637767492047,-0.0077350770918360266,0.00758857569537697,-0.015803679281843,0.0023279465654141612,-0.003199589421093437,0.0016529295202499493,0.005285147953868124,0.0054940941887567755,-0.000863177800091266,0.002822905005759615,0.0005577006300120834,0.0026344753817798493,-3.0057586104308103e-05,,131.16312212682814,6.730236554686737e-07,0.0017837831682960903
dmso_lj_p00_t02,dmso,DMSO-inspired,lj,periodic,reference,1.0999999999999999,npt,600.0,10.0,32,40,2.0,0.09984699049539217,0.08000808106808469,495.79065522766786,13.867550377136435,-18.891710661455487,1.23522556574772,0.8998804123470647,0.050770567362488986,0.2749874068872555,0.10811908219586265,0.1421262081924143,0.011301036968978485,0.13702078778832738,0.02653655431427617,0.06371577222681797,0.008045655876674726,0.3567364305150954,0.02598844547320445,0.48753029325914954,0.0014637109982331732,0.02446269287016394,0.06165053079725996,0.0,0.0,-18.891710661455487,1.23522556574772,-0.008389789121984011,0.003718828653752703,-0.0015710369685322163,0.008134721393304355,-0.005294160468353631,0.001573817182363803,-0.0036274484578252787,0.0025264739908082883,0.00044309897244926305,0.0032920569136753912,-0.0004822424387424595,0.001352799906499938,0.008403852297721613,,68.02007732236633,6.232735157348092e-06,0.0026021122932856403
dmso_coulomb_wca_p00_t00,dmso,DMSO-inspired,coulomb_wca,periodic,reference,1.0999999999999999,npt,180.0,10.0,32,40,2.0,0.25616575784167533,0.01876607284676496,156.7618773475595,3.063221899940948,-10.06533049800446,0.20724658834182802,0.936182470778478,0.026153501815457773,0.6472843219703657,0.07556865049943151,0.22970427029705065,0.041348678263639915,0.15038852277932455,0.017370225691611986,0.09760884731633793,0.01000007237792568,0.45450530919172544,0.027710333514397733,0.5112018591922586,0.0011932352560770048,0.30034060335362567,0.09269549909953195,0.0,0.0,-10.06533049800446,0.20724658834182802,0.0285887188416737,0.01706140215484247,0.0029181578423483853,0.0078040204395680235,-0.009689752158443985,0.003873020056466164,0.002426851857463744,0.0042039627468574495,-0.0001920458329385242,0.0035198908298090686,-0.000907737455916429,0.0028511436712201736,0.0014640721757057053,,31.53434650778747,4.365381082692635e-06,0.0025080227369734197
dmso_coulomb_wca_p00_t01,dmso,DMSO-inspired,coulomb_wca,periodic,reference,1.0999999999999999,npt,300.0,10.0,32,40,2.0,0.14848742046464752,0.05463262508371684,244.55819058981814,12.801330456724871,-8.116025008452834,0.34071495937997914,0.6789422825017871,0.037972656947570384,0.152406824328362,0.036339393336143375,0.21238312659413353,0.028698228066570238,0.14282107898364144,0.014970496347542552,0.08955286707789688,0.012471766584220226,0.31596406533025656,0.011982113570151763,0.5213572449981363,0.0028074766946676395,0.19766968409696659,0.11621266482271338,0.0,0.0,-8.116025008452834,0.34071495937997914,0.018905121290738246,0.013625275210655364,-0.0004034566781735884,0.005020689923438425,0.005030594955905058,0.004722568078375939,0.005077975772877703,0.003561140323126346,0.0017744696935071563,0.002700749158352045,-0.0017632535385625043,0.0021288278824869193,0.005178099450955345,,38.00180179216565,1.5727717858232717e-05,0.0037815708968046494
dmso_coulomb_wca_p00_t02,dmso,DMSO-inspired,coulomb_wca,periodic,reference,1.0999999999999999,npt,600.0,10.0,32,40,2.0,0.09900305744528659,0.19712292542634954,539.5878374551528,17.4877915215743,-4.367279944497113,0.3487817211130093,0.40485643991200676,0.037985747237834905,0.03131679341470613,0.006084325407531381,0.1834763296155181,0.026658863017413187,0.16018438672725438,0.013335717025044868,0.08368212509501993,0.010921801554653419,0.2701770648052089,0.004752975567654477,0.5343124020033384,0.008233755668625171,0.07219419125564663,0.04677727923783858,0.0,0.0,-4.367279944497113,0.3487817211130093,0.006020423036866218,0.01155075239196561,0.0032136629090203555,0.0056626965358273105,0.00034191931202210286,0.0031148066143475337,0.0004464669772379427,0.0029122269593739626,0.0028881555386990245,0.003789609770652952,0.00034281554112395413,0.0025576433879983046,0.021976178937580398,,18.889782177146774,3.8519231726916615e-05,0.0021501125977218217
